"is_active","axial_1","vertical_1","horizontal_1","axial_2","vertical_2","horizontal_2","axial_3","vertical_3","horizontal_3","axial_4","vertical_4","horizontal_4","extract"
1,2.60,-2.70,-3.20,2.00,1.80,1.10,0.40,0.50,0.40,1.10,0.50,0.80,1674730585.125007
1,-6.60,-6.30,-6.40,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.20,-6.70,-6.40,1674730585.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730585.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674730645.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730645.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-0.80,-6.60,-6.40,1674730645.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674730645.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.30,-5.60,1674730645.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.70,0.50,0.60,0.50,0.10,0.40,1674730645.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674730645.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730645.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-0.80,-6.60,-6.40,1674730645.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674730645.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.30,-5.60,1674730645.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.70,0.50,0.60,0.50,0.10,0.40,1674730645.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674730705.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730705.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674730705.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674730705.125007
1,-6.60,-6.20,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674730705.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730705.125007
1,-6.60,-6.20,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674730705.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674730705.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674730705.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730705.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730705.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674730705.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674730765.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730765.125007
1,0.40,1.50,1.20,1.40,2.00,1.10,1.70,0.50,0.60,0.50,0.10,0.40,1674730765.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674730765.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674730765.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730765.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730765.125007
1,0.40,1.50,1.20,1.40,2.00,1.10,1.70,0.50,0.60,0.50,0.10,0.40,1674730765.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674730765.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674730765.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674730765.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730765.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730825.125007
1,-6.60,-6.30,-6.30,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.20,-6.70,-6.40,1674730825.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730825.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674730825.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.30,-5.60,1674730825.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.70,0.50,0.60,0.50,0.10,0.40,1674730825.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730825.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730825.125007
1,-6.60,-6.30,-6.30,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.20,-6.70,-6.40,1674730825.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674730825.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.30,-5.60,1674730825.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.70,0.50,0.60,0.50,0.10,0.40,1674730825.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674730885.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,0.90,0.50,0.80,1674730885.125007
1,-6.60,-6.20,-6.30,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.60,-6.40,1674730885.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674730885.125007
1,0.40,1.60,1.20,1.40,2.00,1.10,1.60,0.50,0.60,0.50,0.10,0.40,1674730885.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674730885.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730885.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730885.125007
1,-6.60,-6.20,-6.30,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.60,-6.40,1674730885.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,0.90,0.50,0.80,1674730885.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674730885.125007
1,0.40,1.60,1.20,1.40,2.00,1.10,1.60,0.50,0.60,0.50,0.10,0.40,1674730885.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730945.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674730945.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-4.90,-5.60,-4.50,-6.20,-5.60,1674730945.125007
1,2.50,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674730945.125007
1,-6.60,-6.30,-6.30,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.00,-6.70,-6.40,1674730945.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730945.125007
1,-6.60,-6.30,-6.30,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.00,-6.70,-6.40,1674730945.125007
1,2.50,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674730945.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-4.90,-5.60,-4.50,-6.20,-5.60,1674730945.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674730945.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674730945.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674730945.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674731005.125007
1,-6.60,-6.30,-6.30,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731005.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731005.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731005.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731005.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731005.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731005.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731005.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731005.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674731005.125007
1,-6.60,-6.30,-6.30,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731005.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731005.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731065.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731065.125007
1,-6.60,-6.30,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.20,-6.70,-6.40,1674731065.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731065.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731065.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.70,0.50,0.60,0.50,0.10,0.40,1674731065.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674731065.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674731065.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.70,0.50,0.60,0.50,0.10,0.40,1674731065.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731065.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731065.125007
1,-6.60,-6.30,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.20,-6.70,-6.40,1674731065.125007
1,-6.60,-6.20,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731125.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.60,-5.00,-6.00,-6.00,-5.30,1674731125.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731125.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.60,-5.00,-6.00,-6.00,-5.30,1674731125.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731125.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731125.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674731125.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731125.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731125.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.40,0.40,1.00,0.50,0.80,1674731125.125007
1,-6.60,-6.20,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731125.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731125.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731185.125007
1,-6.60,-6.30,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731185.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731185.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.60,-6.20,-5.60,1674731185.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731185.125007
1,-6.10,-5.40,-5.70,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731185.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731185.125007
1,-6.10,-5.40,-5.70,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731185.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731185.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.60,-6.20,-5.60,1674731185.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731185.125007
1,-6.60,-6.30,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731185.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-1.10,-6.70,-6.40,1674731245.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731245.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731245.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731245.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.60,-6.30,-5.60,1674731245.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731245.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.60,-6.30,-5.60,1674731245.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731245.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731245.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731245.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-1.10,-6.70,-6.40,1674731245.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731245.125007
1,2.60,-2.70,-3.30,2.10,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731305.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.30,0.60,0.60,0.80,0.40,0.50,1674731305.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674731305.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.60,-6.20,-5.60,1674731305.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731305.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674731305.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.30,0.60,0.60,0.80,0.40,0.50,1674731305.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674731305.125007
1,2.60,-2.70,-3.30,2.10,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731305.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.60,-6.20,-5.60,1674731305.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731305.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674731305.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731425.125007
1,-6.60,-6.20,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-0.90,-6.70,-6.40,1674731425.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731425.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731425.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731425.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731425.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731425.125007
1,-6.60,-6.20,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-0.90,-6.70,-6.40,1674731425.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731425.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731425.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731425.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731425.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731485.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.40,0.60,0.60,0.10,0.40,1674731485.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731485.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731485.125007
1,-6.50,-6.20,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674731485.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731485.125007
1,-6.50,-6.20,-6.40,-6.50,-6.30,-6.30,-4.80,-6.50,-6.30,-1.10,-6.70,-6.40,1674731485.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731485.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731485.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731485.125007
1,0.40,1.50,1.20,1.30,2.00,1.00,1.60,0.40,0.60,0.60,0.10,0.40,1674731485.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731485.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731545.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731545.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731545.125007
1,2.50,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731545.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-0.90,-6.70,-6.40,1674731545.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731545.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.90,-6.50,-6.30,-0.90,-6.70,-6.40,1674731545.125007
1,2.50,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731545.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731545.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731545.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731545.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731545.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731605.125007
1,2.60,-2.70,-3.20,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731605.125007
1,-6.60,-6.20,-6.30,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.20,-6.70,-6.40,1674731605.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,1.00,0.50,0.50,1674731605.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731605.125007
1,0.40,1.50,1.20,1.40,2.00,1.10,1.60,0.50,0.60,0.50,0.10,0.40,1674731605.125007
1,-6.10,-5.40,-5.80,-5.60,-5.00,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731605.125007
1,0.40,1.50,1.20,1.40,2.00,1.10,1.60,0.50,0.60,0.50,0.10,0.40,1674731605.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731605.125007
1,2.60,-2.70,-3.20,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731605.125007
1,-6.60,-6.20,-6.30,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.20,-6.70,-6.40,1674731605.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,1.00,0.50,0.50,1674731605.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731665.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731665.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,1.00,0.50,0.50,1674731665.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674731665.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731665.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,1.00,0.50,0.50,1674731665.125007
1,-6.60,-6.30,-6.40,-6.60,-6.30,-6.30,-4.80,-6.50,-6.30,-1.00,-6.70,-6.40,1674731665.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,0.90,0.50,0.80,1674731665.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731665.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731665.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-4.90,-5.00,-5.60,-4.60,-6.20,-5.60,1674731665.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.60,-5.00,-6.00,-6.10,-5.30,1674731665.125007
1,-6.10,-5.40,-5.80,-5.60,-4.90,-5.40,-5.50,-5.50,-5.00,-6.00,-6.10,-5.30,1674731725.125007
1,0.20,0.60,0.70,1.00,0.80,0.80,1.20,0.60,0.60,0.90,0.40,0.50,1674731725.125007
1,-6.50,-6.20,-6.40,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.00,-6.70,-6.40,1674731725.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731725.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731725.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731725.125007
1,0.40,1.50,1.20,1.40,2.00,1.00,1.60,0.50,0.60,0.50,0.10,0.40,1674731725.125007
1,-6.50,-6.20,-6.40,-6.50,-6.30,-6.30,-4.90,-6.50,-6.30,-1.00,-6.70,-6.40,1674731725.125007
1,2.60,-2.70,-3.30,2.00,1.80,1.10,0.40,0.50,0.40,1.00,0.50,0.80,1674731725.125007
1,-6.70,0.30,0.60,-6.90,-6.50,-6.30,-5.00,-5.00,-5.60,-4.50,-6.20,-5.60,1674731725.125007
